año,comuna,CIIU,sección,descripción sección,división,descripción división,grupo,descripción grupo,clase,descripción clase,empresas,total_empresas_comuna_año,total_empresas_división_año,total_empresas_ciudad_año,proporción_comuna,proporción_ciudad_sector,LQ
2018,Doce De Octubre,0149,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",014,Ganadería ,0149,Cría de otros animales n.c.p.,0,2030,1673.0,95137,0.02133764991538518,0.01758516665440365,1.213389121338912
2018,Doce De Octubre,0150,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",015,Explotación mixta (agrícola y pecuaria) ,0150,Explotación mixta (agrícola y pecuaria) ,1,2030,1673.0,95137,0.02133764991538518,0.01758516665440365,1.213389121338912
2018,Doce De Octubre,0161,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",016,"Actividades de apoyo a la agricultura y la ganadería, y actividades posteriores a la cosecha ",0161,Actividades de apoyo a la agricultura ,1,2030,1673.0,95137,0.02133764991538518,0.01758516665440365,1.213389121338912
2018,Doce De Octubre,0162,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",016,"Actividades de apoyo a la agricultura y la ganadería, y actividades posteriores a la cosecha ",0162,Actividades de apoyo a la ganadería,0,2030,1673.0,95137,0.02133764991538518,0.01758516665440365,1.213389121338912
2018,Doce De Octubre,0163,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",016,"Actividades de apoyo a la agricultura y la ganadería, y actividades posteriores a la cosecha ",0163,Actividades posteriores a la cosecha ,0,2030,1673.0,95137,0.02133764991538518,0.01758516665440365,1.213389121338912
2018,Doce De Octubre,0164,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",01,"Agricultura, ganadería, caza y actividades de servicios conexas ",016,"Actividades de apoyo a la agricultura y la ganadería, y actividades posteriores a la cosecha ",0164,Tratamiento de semillas para propagación ,0,2030,1673.0,95137,0.02133764991538518,0.01758516665440365,1.213389121338912
2018,Doce De Octubre,0210,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",02,Silvicultura y extracción de madera,021,Silvicultura y otras actividades forestales,0210,Silvicultura y otras actividades forestales,0,2030,143.0,95137,0.02133764991538518,0.0015030955359113698,14.195804195804197
2018,Doce De Octubre,0220,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",02,Silvicultura y extracción de madera,022,Extracción de madera ,0220,Extracción de madera ,1,2030,143.0,95137,0.02133764991538518,0.0015030955359113698,14.195804195804197
2018,Doce De Octubre,0230,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",02,Silvicultura y extracción de madera,023,Recolección de productos forestales diferentes a la madera,0230,Recolección de productos forestales diferentes a la madera,0,2030,143.0,95137,0.02133764991538518,0.0015030955359113698,14.195804195804197
2018,Doce De Octubre,0240,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",02,Silvicultura y extracción de madera,024,Servicios de apoyo a la silvicultura ,0240,Servicios de apoyo a la silvicultura ,0,2030,143.0,95137,0.02133764991538518,0.0015030955359113698,14.195804195804197
2018,Doce De Octubre,0311,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",03,Pesca y acuicultura,031,Pesca ,0311,Pesca marítima ,0,2030,34.0,95137,0.02133764991538518,0.0003573793581887173,59.70588235294118
2018,Doce De Octubre,0321,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",03,Pesca y acuicultura,032,Acuicultura ,0321,Acuicultura marítima ,0,2030,34.0,95137,0.02133764991538518,0.0003573793581887173,59.70588235294118
2018,Doce De Octubre,0322,A,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",03,Pesca y acuicultura,032,Acuicultura ,0322,Acuicultura de agua dulce,0,2030,34.0,95137,0.02133764991538518,0.0003573793581887173,59.70588235294118
2018,Doce De Octubre,0510,B,EXPLOTACIÓN DE MINAS Y CANTERAS,05,Extracción de carbón de piedra y lignito,051,Extracción de hulla (carbón de piedra),0510,Extracción de hulla (carbón de piedra),0,2030,16.0,95137,0.02133764991538518,0.00016817852150057287,126.87499999999999
2018,Doce De Octubre,0520,B,EXPLOTACIÓN DE MINAS Y CANTERAS,05,Extracción de carbón de piedra y lignito,052,Extracción de carbón lignito,0520,Extracción de carbón lignito,0,2030,16.0,95137,0.02133764991538518,0.00016817852150057287,126.87499999999999
2018,Doce De Octubre,0710,B,EXPLOTACIÓN DE MINAS Y CANTERAS,07,Extracción de minerales metalíferos,071,Extracción de minerales de hierro,0710,Extracción de minerales de hierro,0,2030,254.0,95137,0.02133764991538518,0.0026698340288215943,7.992125984251968
2018,Doce De Octubre,0721,B,EXPLOTACIÓN DE MINAS Y CANTERAS,07,Extracción de minerales metalíferos,072,Extracción de minerales metalíferos no ferrosos,0721,Extracción de minerales de uranio y de torio,0,2030,254.0,95137,0.02133764991538518,0.0026698340288215943,7.992125984251968
2018,Doce De Octubre,0722,B,EXPLOTACIÓN DE MINAS Y CANTERAS,07,Extracción de minerales metalíferos,072,Extracción de minerales metalíferos no ferrosos,0722,Extracción de oro y otros metales preciosos,3,2030,254.0,95137,0.02133764991538518,0.0026698340288215943,7.992125984251968
2018,Doce De Octubre,0729,B,EXPLOTACIÓN DE MINAS Y CANTERAS,07,Extracción de minerales metalíferos,072,Extracción de minerales metalíferos no ferrosos,0729,Extracción de otros minerales metalíferos no ferrosos n.c.p.,0,2030,254.0,95137,0.02133764991538518,0.0026698340288215943,7.992125984251968
2018,Doce De Octubre,0811,B,EXPLOTACIÓN DE MINAS Y CANTERAS,08,Extracción de otras minas y canteras,081,"Extracción de piedra, arena, arcillas, cal, yeso, caolín, bentonitas y similares",0811,"Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",0,2030,81.0,95137,0.02133764991538518,0.0008514037650966501,25.061728395061728
2018,Doce De Octubre,0812,B,EXPLOTACIÓN DE MINAS Y CANTERAS,08,Extracción de otras minas y canteras,081,"Extracción de piedra, arena, arcillas, cal, yeso, caolín, bentonitas y similares",0812,"Extracción de arcillas de uso industrial, caliza, caolín y bentonitas",0,2030,81.0,95137,0.02133764991538518,0.0008514037650966501,25.061728395061728
2018,Doce De Octubre,0820,B,EXPLOTACIÓN DE MINAS Y CANTERAS,08,Extracción de otras minas y canteras,082,"Extracción de esmeraldas, piedras preciosas y semipreciosas",0820,"Extracción de esmeraldas, piedras preciosas y semipreciosas",0,2030,81.0,95137,0.02133764991538518,0.0008514037650966501,25.061728395061728
2018,Doce De Octubre,0899,B,EXPLOTACIÓN DE MINAS Y CANTERAS,08,Extracción de otras minas y canteras,089,Extracción de otros minerales no metálicos n.c.p.,0899,Extracción de otros minerales no metálicos n.c.p.,0,2030,81.0,95137,0.02133764991538518,0.0008514037650966501,25.061728395061728
2018,Doce De Octubre,0910,B,EXPLOTACIÓN DE MINAS Y CANTERAS,09,Actividades de servicios de apoyo para la explotación de minas ,091,Actividades de apoyo para la extracción de petróleo y de gas natural,0910,Actividades de apoyo para la extracción de petróleo y de gas natural,0,2030,56.0,95137,0.02133764991538518,0.000588624825252005,36.25
2018,Doce De Octubre,0990,B,EXPLOTACIÓN DE MINAS Y CANTERAS,09,Actividades de servicios de apoyo para la explotación de minas ,099,Actividades de apoyo para otras actividades de explotación de minas y canteras,0990,Actividades de apoyo para otras actividades de explotación de minas y canteras,0,2030,56.0,95137,0.02133764991538518,0.000588624825252005,36.25
2018,Doce De Octubre,1011,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,101,"Procesamiento y conservación de carne, pescado, crustáceos y moluscos ",1011,Procesamiento y conservación de carne y productos cárnicos,1,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1012,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,101,"Procesamiento y conservación de carne, pescado, crustáceos y moluscos ",1012,"Procesamiento y conservación de pescados, crustáceos y moluscos",0,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1020,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,102,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",1020,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",4,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1030,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,103,Elaboración de aceites y grasas de origen vegetal y animal,1030,Elaboración de aceites y grasas de origen vegetal y animal,0,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1040,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,104,Elaboración de productos lácteos,1040,Elaboración de productos lácteos,0,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1051,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,105,"Elaboración de productos de molinería, almidones y productos derivados del almidón",1051,Elaboración de productos de molinería,4,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1052,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,105,"Elaboración de productos de molinería, almidones y productos derivados del almidón",1052,Elaboración de almidones y productos derivados del almidón,0,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1061,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,106,Elaboración de productos de café,1061,Trilla de café,0,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1062,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,106,Elaboración de productos de café,1062,"Descafeinado, tostión y molienda del café",0,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1063,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,106,Elaboración de productos de café,1063,Otros derivados del café,1,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1072,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,107,Elaboración de azúcar y panela,1072,Elaboración de panela,1,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1081,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,108,Elaboración de otros productos alimenticios,1081,Elaboración de productos de panadería,60,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1082,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,108,Elaboración de otros productos alimenticios,1082,"Elaboración de cacao, chocolate y productos de confitería",1,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1083,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,108,Elaboración de otros productos alimenticios,1083,"Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares",0,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1084,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,108,Elaboración de otros productos alimenticios,1084,Elaboración de comidas y platos preparados,1,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1089,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,108,Elaboración de otros productos alimenticios,1089,Elaboración de otros productos alimenticios n.c.p.,8,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1090,C,INDUSTRIAS MANUFACTURERAS,10,Elaboración de productos alimenticios,109,Elaboración de alimentos preparados para animales,1090,Elaboración de alimentos preparados para animales,0,2030,2655.0,95137,0.02133764991538518,0.027907123411501308,0.7645951035781544
2018,Doce De Octubre,1101,C,INDUSTRIAS MANUFACTURERAS,11,Elaboración de bebidas,110,Elaboración de bebidas,1101,"Destilación, rectificación y mezcla de bebidas alcohólicas",0,2030,91.0,95137,0.02133764991538518,0.0009565153410345082,22.307692307692307
2018,Doce De Octubre,1102,C,INDUSTRIAS MANUFACTURERAS,11,Elaboración de bebidas,110,Elaboración de bebidas,1102,Elaboración de bebidas fermentadas no destiladas,0,2030,91.0,95137,0.02133764991538518,0.0009565153410345082,22.307692307692307
2018,Doce De Octubre,1103,C,INDUSTRIAS MANUFACTURERAS,11,Elaboración de bebidas,110,Elaboración de bebidas,1103,"Producción de malta, elaboración de cervezas y otras bebidas malteadas",0,2030,91.0,95137,0.02133764991538518,0.0009565153410345082,22.307692307692307
2018,Doce De Octubre,1104,C,INDUSTRIAS MANUFACTURERAS,11,Elaboración de bebidas,110,Elaboración de bebidas,1104,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",0,2030,91.0,95137,0.02133764991538518,0.0009565153410345082,22.307692307692307
2018,Doce De Octubre,1200,C,INDUSTRIAS MANUFACTURERAS,12,Elaboración de productos de tabaco,120,Elaboración de productos de tabaco,1200,Elaboración de productos de tabaco,0,2030,3.0,95137,0.02133764991538518,3.153347278135741e-05,676.6666666666666
2018,Doce De Octubre,1311,C,INDUSTRIAS MANUFACTURERAS,13,Fabricación de productos textiles,131,"Preparación, hilatura, tejeduría y acabado de productos textiles",1311,Preparación e hilatura de fibras textiles,0,2030,758.0,95137,0.02133764991538518,0.007967457456089639,2.678100263852243
2018,Doce De Octubre,1312,C,INDUSTRIAS MANUFACTURERAS,13,Fabricación de productos textiles,131,"Preparación, hilatura, tejeduría y acabado de productos textiles",1312,Tejeduría de productos textiles,4,2030,758.0,95137,0.02133764991538518,0.007967457456089639,2.678100263852243
2018,Doce De Octubre,1313,C,INDUSTRIAS MANUFACTURERAS,13,Fabricación de productos textiles,131,"Preparación, hilatura, tejeduría y acabado de productos textiles",1313,Acabado de productos textiles,8,2030,758.0,95137,0.02133764991538518,0.007967457456089639,2.678100263852243
2018,Doce De Octubre,1391,C,INDUSTRIAS MANUFACTURERAS,13,Fabricación de productos textiles,139,Fabricación de otros productos textiles,1391,Fabricación de tejidos de punto y ganchillo,1,2030,758.0,95137,0.02133764991538518,0.007967457456089639,2.678100263852243
2018,Doce De Octubre,1392,C,INDUSTRIAS MANUFACTURERAS,13,Fabricación de productos textiles,139,Fabricación de otros productos textiles,1392,"Confección de artículos con materiales textiles, excepto prendas de vestir",4,2030,758.0,95137,0.02133764991538518,0.007967457456089639,2.678100263852243
2018,Doce De Octubre,1393,C,INDUSTRIAS MANUFACTURERAS,13,Fabricación de productos textiles,139,Fabricación de otros productos textiles,1393,Fabricación de tapetes y alfombras para pisos,0,2030,758.0,95137,0.02133764991538518,0.007967457456089639,2.678100263852243
2018,Doce De Octubre,1394,C,INDUSTRIAS MANUFACTURERAS,13,Fabricación de productos textiles,139,Fabricación de otros productos textiles,1394,"Fabricación de cuerdas, cordeles, cables, bramantes y redes",0,2030,758.0,95137,0.02133764991538518,0.007967457456089639,2.678100263852243
2018,Doce De Octubre,1399,C,INDUSTRIAS MANUFACTURERAS,13,Fabricación de productos textiles,139,Fabricación de otros productos textiles,1399,Fabricación de otros artículos textiles n.c.p.,3,2030,758.0,95137,0.02133764991538518,0.007967457456089639,2.678100263852243
2018,Doce De Octubre,1410,C,INDUSTRIAS MANUFACTURERAS,14,Confección de prendas de vestir,141,"Confección de prendas de vestir, excepto prendas de piel",1410,"Confección de prendas de vestir, excepto prendas de piel",68,2030,2237.0,95137,0.02133764991538518,0.02351345953729884,0.9074653553866786
2018,Doce De Octubre,1420,C,INDUSTRIAS MANUFACTURERAS,14,Confección de prendas de vestir,142,Fabricación de artículos de piel,1420,Fabricación de artículos de piel,0,2030,2237.0,95137,0.02133764991538518,0.02351345953729884,0.9074653553866786
